"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr8",40862503,40862763,261,"*","AcH4K12_TSA_vs_Veh_peak_3769",31,".",3.63225,6.91729,3.19108,"Promoter (<=1kb)",8,40862578,40898982,36405,1,"11988","ENSMUST00000141505.1",0,"ENSMUSG00000031596","Slc7a2","solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
"chr8",41239950,41240224,275,"*","AcH4K12_TSA_vs_Veh_peak_3770",22,".",2.70042,5.65051,2.24125,"Promoter (<=1kb)",8,41239778,41332092,92315,1,"18536","ENSMUST00000211247.1",172,"ENSMUSG00000031592","Pcm1","pericentriolar material 1"
"chr8",44934870,44935295,426,"*","AcH4K12_TSA_vs_Veh_peak_3771",17,".",3.06555,5.01159,1.77228,"Promoter (<=1kb)",8,44935447,45052257,116811,1,"14107","ENSMUST00000191428.6",-152,"ENSMUSG00000070047","Fat1","FAT atypical cadherin 1"
"chr8",45999180,45999515,336,"*","AcH4K12_TSA_vs_Veh_peak_3772",16,".",2.82945,4.82022,1.62811,"Promoter (<=1kb)",8,45999303,46027655,28353,1,"67620","ENSMUST00000110380.7",0,"ENSMUSG00000031637","Lrp2bp","Lrp2 binding protein"
"chr8",46151665,46152382,718,"*","AcH4K12_TSA_vs_Veh_peak_3773",25,".",3.07147,5.99691,2.50524,"Promoter (<=1kb)",8,46033261,46152159,118899,2,"102141","ENSMUST00000110378.8",0,"ENSMUSG00000038291","Snx25","sorting nexin 25"
"chr8",46208744,46209312,569,"*","AcH4K12_TSA_vs_Veh_peak_3774",11,".",2.67491,4.0973,1.12392,"Promoter (1-2kb)",8,46207970,46211030,3061,2,"11739","ENSMUST00000155986.1",1718,"ENSMUSG00000031633","Slc25a4","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4"
"chr8",47289197,47289574,378,"*","AcH4K12_TSA_vs_Veh_peak_3775",22,".",2.85175,5.65596,2.23745,"Promoter (<=1kb)",8,47180048,47289402,109355,2,"71069","ENSMUST00000079195.5",0,"ENSMUSG00000038143","Stox2","storkhead box 2"
"chr8",47674211,47674644,434,"*","AcH4K12_TSA_vs_Veh_peak_3776",33,".",3.73697,7.05873,3.30355,"Promoter (<=1kb)",8,47667178,47675158,7981,2,"69260","ENSMUST00000080353.2",514,"ENSMUSG00000063049","Ing2","inhibitor of growth family, member 2"
"chr8",47713344,47713800,457,"*","AcH4K12_TSA_vs_Veh_peak_3777",14,".",2.75848,4.63553,1.49976,"Promoter (<=1kb)",8,47709445,47713931,4487,2,"70925","ENSMUST00000212175.1",131,"ENSMUSG00000038069","Cdkn2aip","CDKN2A interacting protein"
"chr8",47940820,47941203,384,"*","AcH4K12_TSA_vs_Veh_peak_3778",15,".",3.23586,4.75252,1.58577,"Intron (ENSMUST00000057561.8/52357, intron 1 of 22)",8,47823959,47990551,166593,2,"52357","ENSMUST00000057561.8",49348,"ENSMUSG00000031563","Wwc2","WW, C2 and coiled-coil domain containing 2"
"chr8",47989868,47990247,380,"*","AcH4K12_TSA_vs_Veh_peak_3779",21,".",2.78805,5.50798,2.1341,"Promoter (<=1kb)",8,47823959,47990551,166593,2,"52357","ENSMUST00000057561.8",304,"ENSMUSG00000031563","Wwc2","WW, C2 and coiled-coil domain containing 2"
"chr8",48110199,48110691,493,"*","AcH4K12_TSA_vs_Veh_peak_3780",14,".",3.14459,4.51573,1.41657,"Promoter (<=1kb)",8,48110211,48153233,43023,1,"320685","ENSMUST00000174379.1",0,"ENSMUSG00000031562","Dctd","dCMP deaminase"
"chr8",54077415,54077711,297,"*","AcH4K12_TSA_vs_Veh_peak_3781",30,".",3.61004,6.66762,3.00533,"Promoter (<=1kb)",8,54077606,54187096,109491,1,"22341","ENSMUST00000033919.5",0,"ENSMUSG00000031520","Vegfc","vascular endothelial growth factor C"
"chr8",57487264,57487541,278,"*","AcH4K12_TSA_vs_Veh_peak_3782",52,".",4.45904,9.66481,5.27706,"Promoter (<=1kb)",8,57482707,57487860,5154,2,"60406","ENSMUST00000034022.3",319,"ENSMUSG00000031609","Sap30","sin3 associated polypeptide"
"chr8",57510806,57511269,464,"*","AcH4K12_TSA_vs_Veh_peak_3783",21,".",3.78344,5.48816,2.10912,"Promoter (<=1kb)",8,57511907,57515999,4093,1,"97165","ENSMUST00000067925.7",-638,"ENSMUSG00000054717","Hmgb2","high mobility group box 2"
"chr8",60982684,60983100,417,"*","AcH4K12_TSA_vs_Veh_peak_3784",33,".",3.64255,7.05818,3.30882,"Promoter (<=1kb)",8,60911923,60983239,71317,2,"12725","ENSMUST00000004430.13",139,"ENSMUSG00000004319","Clcn3","chloride channel, voltage-sensitive 3"
"chr8",61374101,61374361,261,"*","AcH4K12_TSA_vs_Veh_peak_3785",13,".",3.27981,4.35995,1.30649,"Exon (ENSMUST00000034060.6/59009, exon 10 of 12)",8,61361589,61364588,3000,1,"59009","ENSMUST00000210210.1",12512,"ENSMUSG00000031642","Sh3rf1","SH3 domain containing ring finger 1"
"chr8",66486028,66486289,262,"*","AcH4K12_TSA_vs_Veh_peak_3786",24,".",3.46524,5.93908,2.44603,"Promoter (<=1kb)",8,66474330,66486497,12168,2,"66282","ENSMUST00000143972.1",208,"ENSMUSG00000025591","Tma16","translation machinery associated 16"
"chr8",69791418,69791694,277,"*","AcH4K12_TSA_vs_Veh_peak_3787",12,".",2.24443,4.24667,1.22651,"Promoter (<=1kb)",8,69791271,69807746,16476,1,"170759","ENSMUST00000238491.1",147,"ENSMUSG00000031862","Atp13a1","ATPase type 13A1"
"chr8",69808972,69809309,338,"*","AcH4K12_TSA_vs_Veh_peak_3788",20,".",3.54969,5.3809,2.05423,"Promoter (<=1kb)",8,69808690,69818972,10283,1,"78816","ENSMUST00000123453.1",282,"ENSMUSG00000036246","Gmip","Gem-interacting protein"
"chr8",69832706,69833042,337,"*","AcH4K12_TSA_vs_Veh_peak_3789",23,".",3.31453,5.74464,2.30812,"Promoter (<=1kb)",8,69832690,69872292,39603,1,"80720","ENSMUST00000134777.9",16,"ENSMUSG00000031860","Pbx4","pre B cell leukemia homeobox 4"
"chr8",69881726,69882663,938,"*","AcH4K12_TSA_vs_Veh_peak_3790",15,".",2.48636,4.7759,1.59871,"Exon (ENSMUST00000057831.7/68709, exon 8 of 8)",8,69880369,69887687,7319,2,"68709","ENSMUST00000057831.7",5024,"ENSMUSG00000044006","Cilp2","cartilage intermediate layer protein 2"
"chr8",69973737,69974131,395,"*","AcH4K12_TSA_vs_Veh_peak_3791",43,".",3.61969,8.37741,4.30928,"Promoter (<=1kb)",8,69908656,69974271,65616,2,"234366","ENSMUST00000116463.3",140,"ENSMUSG00000036180","Gatad2a","GATA zinc finger domain containing 2A"
"chr8",69974528,69974935,408,"*","AcH4K12_TSA_vs_Veh_peak_3792",17,".",2.79935,5.00208,1.76498,"Promoter (<=1kb)",8,69908656,69974271,65616,2,"234366","ENSMUST00000116463.3",-257,"ENSMUSG00000036180","Gatad2a","GATA zinc finger domain containing 2A"
"chr8",70084217,70084622,406,"*","AcH4K12_TSA_vs_Veh_peak_3793",38,".",4.10171,7.8196,3.87691,"Promoter (<=1kb)",8,70084144,70084887,744,1,"330790","ENSMUST00000213092.1",73,"ENSMUSG00000007594","Hapln4","hyaluronan and proteoglycan link protein 4"
"chr8",70088084,70088441,358,"*","AcH4K12_TSA_vs_Veh_peak_3794",17,".",2.5339,5.02376,1.77667,"Exon (ENSMUST00000007738.10/330790, exon 5 of 5)",8,70084144,70084887,744,1,"330790","ENSMUST00000213092.1",3940,"ENSMUSG00000007594","Hapln4","hyaluronan and proteoglycan link protein 4"
"chr8",70131590,70132012,423,"*","AcH4K12_TSA_vs_Veh_peak_3795",18,".",2.92771,5.06531,1.81154,"Promoter (<=1kb)",8,70131347,70133749,2403,1,"75692","ENSMUST00000212851.1",243,"ENSMUSG00000071078","Nr2c2ap","nuclear receptor 2C2-associated protein"
"chr8",70233724,70234022,299,"*","AcH4K12_TSA_vs_Veh_peak_3796",24,".",2.92872,5.87784,2.40944,"Promoter (<=1kb)",8,70225318,70234126,8809,2,"76813","ENSMUST00000130319.1",104,"ENSMUSG00000002343","Armc6","armadillo repeat containing 6"
"chr8",70351967,70352346,380,"*","AcH4K12_TSA_vs_Veh_peak_3797",13,".",2.68407,4.47237,1.38317,"Promoter (<=1kb)",8,70331525,70353211,21687,2,"19704","ENSMUST00000215817.1",865,"ENSMUSG00000058301","Upf1","UPF1 RNA helicase and ATPase"
"chr8",70373611,70373871,261,"*","AcH4K12_TSA_vs_Veh_peak_3798",16,".",3.08456,4.78956,1.61465,"Promoter (<=1kb)",8,70373871,70376467,2597,1,"12845","ENSMUST00000213072.1",0,"ENSMUSG00000031849","Comp","cartilage oligomeric matrix protein"
"chr8",70374470,70374944,475,"*","AcH4K12_TSA_vs_Veh_peak_3799",14,".",2.73872,4.54861,1.43889,"Promoter (<=1kb)",8,70375038,70375753,716,1,"12845","ENSMUST00000212439.1",-94,"ENSMUSG00000031849","Comp","cartilage oligomeric matrix protein"
"chr8",70476324,70476884,561,"*","AcH4K12_TSA_vs_Veh_peak_3800",21,".",2.97809,5.5792,2.18488,"Promoter (<=1kb)",8,70450268,70476905,26638,2,"234378","ENSMUST00000066597.12",21,"ENSMUSG00000055707","Klhl26","kelch-like 26"
"chr8",70493545,70493863,319,"*","AcH4K12_TSA_vs_Veh_peak_3801",22,".",3.33851,5.66103,2.24471,"Promoter (<=1kb)",8,70493361,70500930,7570,1,"12931","ENSMUST00000132648.1",184,"ENSMUSG00000007888","Crlf1","cytokine receptor-like factor 1"
"chr8",70504524,70505251,728,"*","AcH4K12_TSA_vs_Veh_peak_3802",17,".",3.34535,5.00714,1.76616,"Promoter (<=1kb)",8,70504398,70506108,1711,2,"66462","ENSMUST00000138196.1",857,"ENSMUSG00000058833","Rex1bd","required for excision 1-B domain containing"
"chr8",70505638,70506324,687,"*","AcH4K12_TSA_vs_Veh_peak_3803",40,".",3.60095,7.9977,4.01919,"Promoter (<=1kb)",8,70504295,70506112,1818,2,"66462","ENSMUST00000143598.7",0,"ENSMUSG00000058833","Rex1bd","required for excision 1-B domain containing"
"chr8",70538251,70538641,391,"*","AcH4K12_TSA_vs_Veh_peak_3804",21,".",3.32233,5.47699,2.11367,"Promoter (<=1kb)",8,70539457,70581641,42185,1,"13716","ENSMUST00000210155.1",-816,"ENSMUSG00000070002","Ell","elongation factor RNA polymerase II"
"chr8",70594614,70595019,406,"*","AcH4K12_TSA_vs_Veh_peak_3805",40,".",3.46512,7.98569,4.00566,"Promoter (<=1kb)",8,70594727,70595757,1031,1,"71780","ENSMUST00000211501.1",0,"ENSMUSG00000019139","Isyna1","myo-inositol 1-phosphate synthase A1"
"chr8",70699556,70699831,276,"*","AcH4K12_TSA_vs_Veh_peak_3806",21,".",2.49473,5.53268,2.15066,"Promoter (<=1kb)",8,70698949,70700616,1668,1,"16478","ENSMUST00000095267.5",607,"ENSMUSG00000071076","Jund","jun D proto-oncogene"
"chr8",70754863,70755344,482,"*","AcH4K12_TSA_vs_Veh_peak_3807",13,".",2.26444,4.4257,1.35524,"Promoter (<=1kb)",8,70754724,70758635,3912,1,"19339","ENSMUST00000110090.7",139,"ENSMUSG00000031840","Rab3a","RAB3A, member RAS oncogene family"
"chr8",70773594,70774226,633,"*","AcH4K12_TSA_vs_Veh_peak_3808",16,".",2.93205,4.90056,1.69174,"Promoter (<=1kb)",8,70771994,70773164,1171,2,"18709","ENSMUST00000152545.1",-430,"ENSMUSG00000031834","Pik3r2","phosphoinositide-3-kinase regulatory subunit 2"
"chr8",70774721,70775221,501,"*","AcH4K12_TSA_vs_Veh_peak_3809",25,".",3.07906,6.12954,2.59172,"Promoter (<=1kb)",8,70772374,70774687,2314,2,"18709","ENSMUST00000154685.1",-34,"ENSMUSG00000031834","Pik3r2","phosphoinositide-3-kinase regulatory subunit 2"
"chr8",70792033,70792377,345,"*","AcH4K12_TSA_vs_Veh_peak_3810",32,".",3.36357,7.01079,3.26567,"Promoter (<=1kb)",8,70788820,70792401,3582,2,"546071","ENSMUST00000211841.1",24,"ENSMUSG00000031833","Mast3","microtubule associated serine/threonine kinase 3"
"chr8",70804598,70804925,328,"*","AcH4K12_TSA_vs_Veh_peak_3811",18,".",3.0351,5.06534,1.80817,"Promoter (<=1kb)",8,70788898,70804982,16085,2,"546071","ENSMUST00000212875.1",57,"ENSMUSG00000031833","Mast3","microtubule associated serine/threonine kinase 3"
"chr8",70838654,70839025,372,"*","AcH4K12_TSA_vs_Veh_peak_3812",15,".",2.51598,4.71517,1.55545,"Promoter (<=1kb)",8,70837355,70839518,2164,2,"70807","ENSMUST00000212508.1",493,"ENSMUSG00000002910","Arrdc2","arrestin domain containing 2"
"chr8",70896128,70896692,565,"*","AcH4K12_TSA_vs_Veh_peak_3813",21,".",3.25291,5.54349,2.1633,"Promoter (<=1kb)",8,70895759,70895889,131,2,"104370","ENSMUST00000104375.1",-239,NA,"Snora68","small nucleolar RNA, H/ACA box 68"
"chr8",71367733,71368007,275,"*","AcH4K12_TSA_vs_Veh_peak_3814",17,".",2.59889,5.0331,1.79219,"Promoter (<=1kb)",8,71367780,71369732,1953,1,"67023","ENSMUST00000140236.1",0,"ENSMUSG00000002395","Use1","unconventional SNARE in the ER 1 homolog (S. cerevisiae)"
"chr8",71380089,71381686,1598,"*","AcH4K12_TSA_vs_Veh_peak_3815",38,".",3.72263,7.74839,3.82206,"Promoter (<=1kb)",8,71375752,71380909,5158,2,"13864","ENSMUST00000127443.1",0,"ENSMUSG00000002393","Nr2f6","nuclear receptor subfamily 2, group F, member 6"
"chr8",71382196,71382532,337,"*","AcH4K12_TSA_vs_Veh_peak_3816",28,".",3.48533,6.40931,2.82017,"Promoter (<=1kb)",8,71374127,71381960,7834,2,"13864","ENSMUST00000002466.8",-236,"ENSMUSG00000002393","Nr2f6","nuclear receptor subfamily 2, group F, member 6"
"chr8",71488845,71489508,664,"*","AcH4K12_TSA_vs_Veh_peak_3817",23,".",2.99796,5.79959,2.35784,"Promoter (<=1kb)",8,71489459,71491411,1953,1,"70359","ENSMUST00000146551.1",0,"ENSMUSG00000007610","Gtpbp3","GTP binding protein 3"
"chr8",71592463,71593160,698,"*","AcH4K12_TSA_vs_Veh_peak_3818",28,".",3.11382,6.50588,2.87837,"Promoter (<=1kb)",8,71592291,71596269,3979,1,"66171","ENSMUST00000143441.1",172,"ENSMUSG00000031807","Pgls","6-phosphogluconolactonase"
"chr8",71602610,71602897,288,"*","AcH4K12_TSA_vs_Veh_peak_3819",22,".",3.07519,5.65018,2.24516,"Promoter (<=1kb)",8,71602351,71607924,5574,1,"100037278","ENSMUST00000127285.1",259,"ENSMUSG00000043243","Niban3","niban apoptosis regulator 3"
"chr8",71629545,71629811,267,"*","AcH4K12_TSA_vs_Veh_peak_3820",42,".",3.5122,8.37516,4.29901,"Promoter (1-2kb)",8,71631047,71631106,60,2,"102466799","ENSMUST00000184793.1",1295,"ENSMUSG00000098976","Mir6769b","microRNA 6769b"
"chr8",71662212,71662485,274,"*","AcH4K12_TSA_vs_Veh_peak_3821",14,".",3.06336,4.58261,1.46918,"Exon (ENSMUST00000030170.14/382018, exon 7 of 44)",8,71653607,71658495,4889,2,"382018","ENSMUST00000176426.1",-3717,"ENSMUSG00000034799","Unc13a","unc-13 homolog A"
"chr8",71671230,71671585,356,"*","AcH4K12_TSA_vs_Veh_peak_3822",26,".",3.05747,6.19333,2.64053,"Promoter (<=1kb)",8,71629054,71671736,42683,2,"382018","ENSMUST00000177517.7",151,"ENSMUSG00000034799","Unc13a","unc-13 homolog A"
"chr8",71723109,71723440,332,"*","AcH4K12_TSA_vs_Veh_peak_3823",13,".",2.84204,4.36068,1.30934,"Promoter (<=1kb)",8,71717215,71723347,6133,2,"74015","ENSMUST00000125092.1",0,"ENSMUSG00000070000","Fcho1","FCH domain only 1"
"chr8",72240637,72241168,532,"*","AcH4K12_TSA_vs_Veh_peak_3824",15,".",2.79093,4.69418,1.54258,"Promoter (<=1kb)",8,72240323,72251817,11495,1,"11767","ENSMUST00000126885.1",314,"ENSMUSG00000003033","Ap1m1","adaptor-related protein complex AP-1, mu subunit 1"
"chr8",72318694,72320111,1418,"*","AcH4K12_TSA_vs_Veh_peak_3825",23,".",3.23178,5.758,2.33766,"Promoter (<=1kb)",8,72319033,72321656,2624,1,"16598","ENSMUST00000067912.7",0,"ENSMUSG00000055148","Klf2","Kruppel-like transcription factor 2 (lung)"
"chr8",72547777,72548075,299,"*","AcH4K12_TSA_vs_Veh_peak_3826",22,".",2.86931,5.67579,2.25677,"Promoter (<=1kb)",8,72494561,72548270,53710,2,"70625","ENSMUST00000058534.6",195,"ENSMUSG00000045248","Med26","mediator complex subunit 26"
"chr8",72548585,72548873,289,"*","AcH4K12_TSA_vs_Veh_peak_3827",52,".",4.70368,9.56736,5.21832,"Promoter (<=1kb)",8,72494561,72548270,53710,2,"70625","ENSMUST00000058534.6",-315,"ENSMUSG00000045248","Med26","mediator complex subunit 26"
"chr8",74847607,74847917,311,"*","AcH4K12_TSA_vs_Veh_peak_3828",12,".",3.27455,4.32,1.28338,"Distal Intergenic",8,74873173,74893506,20334,1,"71597","ENSMUST00000034034.9",-25256,"ENSMUSG00000031621","Isx","intestine specific homeobox"
"chr8",75212696,75212970,275,"*","AcH4K12_TSA_vs_Veh_peak_3829",30,".",3.31981,6.68464,3.02575,"Promoter (<=1kb)",8,75213944,75224113,10170,1,"75141","ENSMUST00000139848.7",-974,"ENSMUSG00000034472","Rasd2","RASD family, member 2"
"chr8",77517330,77517792,463,"*","AcH4K12_TSA_vs_Veh_peak_3830",22,".",3.5673,5.71102,2.29356,"Promoter (<=1kb)",8,77250919,77517783,266865,2,"78514","ENSMUST00000210519.1",0,"ENSMUSG00000037148","Arhgap10","Rho GTPase activating protein 10"
"chr8",77723855,77724115,261,"*","AcH4K12_TSA_vs_Veh_peak_3831",21,".",3.59135,5.46856,2.10667,"Promoter (<=1kb)",8,77663031,77724436,61406,2,"13617","ENSMUST00000034029.7",321,"ENSMUSG00000031616","Ednra","endothelin receptor type A"
"chr8",79639742,79640195,454,"*","AcH4K12_TSA_vs_Veh_peak_3832",28,".",2.80557,6.41035,2.81565,"Promoter (<=1kb)",8,79639704,79677672,37969,1,"73945","ENSMUST00000173286.7",38,"ENSMUSG00000036990","Otud4","OTU domain containing 4"
"chr8",80879514,80880338,825,"*","AcH4K12_TSA_vs_Veh_peak_3833",31,".",3.21875,6.91997,3.19368,"Promoter (<=1kb)",8,80764440,80880496,116057,2,"14388","ENSMUST00000034150.9",158,"ENSMUSG00000031714","Gab1","growth factor receptor bound protein 2-associated protein 1"
"chr8",81013631,81014729,1099,"*","AcH4K12_TSA_vs_Veh_peak_3834",26,".",3.27823,6.19415,2.64739,"Promoter (<=1kb)",8,80998213,81014913,16701,2,"74841","ENSMUST00000211538.1",184,"ENSMUSG00000038250","Usp38","ubiquitin specific peptidase 38"
"chr8",83692671,83692971,301,"*","AcH4K12_TSA_vs_Veh_peak_3835",19,".",3.4594,5.23487,1.94074,"Promoter (1-2kb)",8,83670091,83694060,23970,2,"320795","ENSMUST00000144258.7",1089,"ENSMUSG00000057672","Pkn1","protein kinase N1"
"chr8",83697848,83698456,609,"*","AcH4K12_TSA_vs_Veh_peak_3836",14,".",2.52565,4.55852,1.44785,"Promoter (<=1kb)",8,83670099,83699097,28999,2,"320795","ENSMUST00000132945.7",641,"ENSMUSG00000057672","Pkn1","protein kinase N1"
"chr8",83715839,83716101,263,"*","AcH4K12_TSA_vs_Veh_peak_3837",30,".",3.58288,6.66952,3.00467,"Promoter (<=1kb)",8,83715548,83723348,7801,1,"68278","ENSMUST00000109810.1",291,"ENSMUSG00000005481","Ddx39a","DEAD box helicase 39a"
"chr8",83920624,83920884,261,"*","AcH4K12_TSA_vs_Veh_peak_3838",25,".",3.83263,6.0745,2.54747,"Promoter (2-3kb)",8,83923092,83930052,6961,1,"330814","ENSMUST00000139575.1",-2208,"ENSMUSG00000013033","Adgrl1","adhesion G protein-coupled receptor L1"
"chr8",83955749,83956087,339,"*","AcH4K12_TSA_vs_Veh_peak_3839",46,".",5.02272,8.82746,4.64095,"Promoter (<=1kb)",8,83955714,83967847,12134,1,"66929","ENSMUST00000124913.1",35,"ENSMUSG00000005470","Asf1b","anti-silencing function 1B histone chaperone"
"chr8",83974651,83974979,329,"*","AcH4K12_TSA_vs_Veh_peak_3840",13,".",3.00641,4.46006,1.38604,"Promoter (1-2kb)",8,83972993,83996443,23451,1,"18747","ENSMUST00000005606.7",1658,"ENSMUSG00000005469","Prkaca","protein kinase, cAMP dependent, catalytic, alpha"
"chr8",84011071,84011353,283,"*","AcH4K12_TSA_vs_Veh_peak_3841",22,".",3.18158,5.64541,2.23244,"Promoter (<=1kb)",8,84010239,84011411,1173,2,"70134","ENSMUST00000056686.11",58,"ENSMUSG00000074217","Misp3","MISP family member 3"
"chr8",84011559,84012268,710,"*","AcH4K12_TSA_vs_Veh_peak_3842",18,".",3.25342,5.13736,1.86519,"Promoter (<=1kb)",8,84011515,84011633,119,2,"100316677","ENSMUST00000117015.1",0,"ENSMUSG00000080665","Mir1199","microRNA 1199"
"chr8",84197964,84198238,275,"*","AcH4K12_TSA_vs_Veh_peak_3843",15,".",2.36668,4.76539,1.59886,"Distal Intergenic",8,84208518,84208592,75,1,"387216","ENSMUST00000083677.1",-10280,"ENSMUSG00000065611","Mir23a","microRNA 23a"
"chr8",84249257,84249546,290,"*","AcH4K12_TSA_vs_Veh_peak_3844",17,".",3.05142,4.95488,1.72802,"Promoter (<=1kb)",8,84246238,84249719,3482,2,"101966","ENSMUST00000019506.8",173,"ENSMUSG00000019362","D8Ertd738e","DNA segment, Chr 8, ERATO Doi 738, expressed"
"chr8",84256286,84256572,287,"*","AcH4K12_TSA_vs_Veh_peak_3845",19,".",2.78713,5.23878,1.93417,"Promoter (<=1kb)",8,84251022,84256413,5392,2,"67873","ENSMUST00000125498.1",0,"ENSMUSG00000004996","Mri1","methylthioribose-1-phosphate isomerase 1"
"chr8",84662389,84662724,336,"*","AcH4K12_TSA_vs_Veh_peak_3846",35,".",3.31687,7.33567,3.50973,"Promoter (<=1kb)",8,84661331,84662854,1524,2,"15936","ENSMUST00000060427.5",130,"ENSMUSG00000053560","Ier2","immediate early response 2"
"chr8",84809194,84809464,271,"*","AcH4K12_TSA_vs_Veh_peak_3847",42,".",4.31274,8.32854,4.26501,"Distal Intergenic",8,84708616,84800344,91729,2,"18032","ENSMUST00000099070.9",-8850,"ENSMUSG00000001911","Nfix","nuclear factor I/X"
"chr8",84893111,84893708,598,"*","AcH4K12_TSA_vs_Veh_peak_3848",38,".",3.82613,7.77538,3.85312,"Promoter (<=1kb)",8,84890738,84893285,2548,2,"270076","ENSMUST00000139180.1",0,"ENSMUSG00000003809","Gcdh","glutaryl-Coenzyme A dehydrogenase"
"chr8",84965596,84966013,418,"*","AcH4K12_TSA_vs_Veh_peak_3849",20,".",3.27468,5.3273,2.00277,"Promoter (<=1kb)",8,84956610,84966011,9402,2,"69724","ENSMUST00000109738.9",0,"ENSMUSG00000052926","Rnaseh2a","ribonuclease H2, large subunit"
"chr8",84990714,84991213,500,"*","AcH4K12_TSA_vs_Veh_peak_3850",17,".",2.62924,4.93578,1.71623,"Promoter (<=1kb)",8,84990642,84999706,9065,1,"170833","ENSMUST00000210326.1",72,"ENSMUSG00000052566","Hook2","hook microtubule tethering protein 2"
"chr8",85037988,85038425,438,"*","AcH4K12_TSA_vs_Veh_peak_3851",19,".",2.86533,5.3018,1.97855,"Promoter (<=1kb)",8,85037717,85057580,19864,1,"212999","ENSMUST00000210576.1",271,"ENSMUSG00000031691","Tnpo2","transportin 2 (importin 3, karyopherin beta 2b)"
"chr8",85080146,85080494,349,"*","AcH4K12_TSA_vs_Veh_peak_3852",22,".",2.7821,5.71198,2.28888,"Promoter (<=1kb)",8,85075035,85080632,5598,2,"67836","ENSMUST00000131909.7",138,"ENSMUSG00000005150","Wdr83","WD repeat domain containing 83"
"chr8",85299023,85299347,325,"*","AcH4K12_TSA_vs_Veh_peak_3853",28,".",3.38875,6.42126,2.82472,"Promoter (<=1kb)",8,85291345,85299463,8119,2,"65114","ENSMUST00000211154.1",116,"ENSMUSG00000031696","Vps35","VPS35 retromer complex component"
"chr8",85432283,85432604,322,"*","AcH4K12_TSA_vs_Veh_peak_3854",29,".",3.8347,6.52993,2.90272,"Promoter (<=1kb)",8,85412243,85432814,20572,2,"66714","ENSMUST00000210556.1",210,"ENSMUSG00000036934","4921524J17Rik","RIKEN cDNA 4921524J17 gene"
"chr8",85492654,85493196,543,"*","AcH4K12_TSA_vs_Veh_peak_3855",25,".",2.75552,6.08002,2.56801,"Promoter (<=1kb)",8,85492609,85493307,699,1,"108682","ENSMUST00000143659.1",45,"ENSMUSG00000031700","Gpt2","glutamic pyruvate transaminase (alanine aminotransferase) 2"
"chr8",85554815,85555245,431,"*","AcH4K12_TSA_vs_Veh_peak_3856",21,".",2.99489,5.597,2.19862,"Promoter (<=1kb)",8,85537633,85555344,17712,2,"56445","ENSMUST00000034138.6",99,"ENSMUSG00000031701","Dnaja2","DnaJ heat shock protein family (Hsp40) member A2"
